Root File,File Name,Total Groups
4 11 17 show sott48khz,48000Hz13__5_11_17__5-19-8_22.69,29
4 11 17 show sott48khz,48000Hz13__4_11_17__15-28-34_23.37,23
4 11 17 show sott48khz,48000Hz13__5_11_17__0-57-8_22.88,2
4 11 17 show sott48khz,48000Hz13__5_11_17__0-39-34_22.91,27
4 11 17 show sott48khz,48000Hz13__4_11_17__18-2-29_23.38,3
4 11 17 show sott48khz,48000Hz13__5_11_17__4-24-11_22.73,28
4 11 17 show sott48khz,48000Hz13__4_11_17__13-18-21_23.1,35
4 11 17 show sott48khz,48000Hz13__4_11_17__15-9-14_23.36,12
4 11 17 show sott48khz,48000Hz13__5_11_17__10-54-54_23.10,25
4 11 17 show sott48khz,48000Hz13__5_11_17__5-24-19_22.69,16
4 11 17 show sott48khz,48000Hz13__5_11_17__6-16-12_22.63,9
4 11 17 show sott48khz,48000Hz13__5_11_17__6-49-29_22.64,13
4 11 17 show sott48khz,48000Hz13__4_11_17__20-3-57_23.22,34
4 11 17 show sott48khz,48000Hz13__5_11_17__1-39-37_22.86,0
4 11 17 show sott48khz,48000Hz13__4_11_17__21-22-48_23.14,10
4 11 17 show sott48khz,48000Hz13__5_11_17__2-4-27_22.85,49
4 11 17 show sott48khz,48000Hz13__4_11_17__16-1-9_23.39,43
4 11 17 show sott48khz,48000Hz13__4_11_17__20-27-27_23.20,43
4 11 17 show sott48khz,48000Hz13__4_11_17__15-58-6_23.39,28
4 11 17 show sott48khz,48000Hz13__5_11_17__2-59-19_22.77,1
4 11 17 show sott48khz,48000Hz13__5_11_17__1-49-58_22.84,23
4 11 17 show sott48khz,48000Hz13__4_11_17__12-24-30_22.95,25
4 11 17 show sott48khz,48000Hz13__4_11_17__16-59-17_23.46,5
4 11 17 show sott48khz,48000Hz13__4_11_17__22-47-41_23.5,24
4 11 17 show sott48khz,48000Hz13__4_11_17__21-38-8_23.13,23
4 11 17 show sott48khz,48000Hz13__5_11_17__1-52-2_22.83,13
4 11 17 show sott48khz,48000Hz13__4_11_17__20-43-53_23.18,19
4 11 17 show sott48khz,48000Hz13__4_11_17__20-59-17_23.16,4
4 11 17 show sott48khz,48000Hz13__4_11_17__17-13-33_23.46,12
4 11 17 show sott48khz,48000Hz13__5_11_17__8-33-25_22.77,2
4 11 17 show sott48khz,48000Hz13__4_11_17__22-37-27_23.4,23
4 11 17 show sott48khz,48000Hz13__5_11_17__3-57-17_22.75,23
4 11 17 show sott48khz,48000Hz13__4_11_17__23-17-22_22.98,27
4 11 17 show sott48khz,48000Hz13__4_11_17__21-45-17_23.12,26
4 11 17 show sott48khz,48000Hz13__4_11_17__20-2-55_23.22,36
4 11 17 show sott48khz,48000Hz13__5_11_17__1-38-35_22.86,10
4 11 17 show sott48khz,48000Hz13__4_11_17__19-23-7_23.27,47
4 11 17 show sott48khz,48000Hz13__4_11_17__16-12-22_23.39,16
4 11 17 show sott48khz,48000Hz13__4_11_17__17-40-3_23.39,11
4 11 17 show sott48khz,48000Hz13__4_11_17__14-58-2_23.32,21
4 11 17 show sott48khz,48000Hz13__4_11_17__15-25-31_23.37,31
4 11 17 show sott48khz,48000Hz13__5_11_17__3-5-31_22.76,2
4 11 17 show sott48khz,48000Hz13__5_11_17__9-20-10_22.87,34
4 11 17 show sott48khz,48000Hz13__5_11_17__5-43-3_22.67,46
4 11 17 show sott48khz,48000Hz13__5_11_17__0-4-28_22.93,48
4 11 17 show sott48khz,48000Hz13__4_11_17__22-41-33_23.3,17
4 11 17 show sott48khz,48000Hz13__5_11_17__2-34-27_22.82,6
4 11 17 show sott48khz,48000Hz13__4_11_17__16-22-34_23.41,9
4 11 17 show sott48khz,48000Hz13__4_11_17__22-31-18_23.4,28
4 11 17 show sott48khz,48000Hz13__5_11_17__2-37-33_22.79,29
4 11 17 show sott48khz,48000Hz13__4_11_17__14-34-38_23.25,15
4 11 17 show sott48khz,48000Hz13__5_11_17__6-5-51_22.64,19
4 11 17 show sott48khz,48000Hz13__5_11_17__2-6-31_22.83,32
4 11 17 show sott48khz,48000Hz13__4_11_17__22-32-20_23.6,46
4 11 17 show sott48khz,48000Hz13__5_11_17__7-34-10_22.67,6
4 11 17 show sott48khz,48000Hz13__5_11_17__11-14-46_23.14,39
4 11 17 show sott48khz,48000Hz13__4_11_17__23-3-3_23.0,9
4 11 17 show sott48khz,48000Hz13__5_11_17__9-39-57_22.90,31
4 11 17 show sott48khz,48000Hz13__5_11_17__8-47-59_22.80,23
4 11 17 show sott48khz,48000Hz13__5_11_17__1-51-1_22.85,41
4 11 17 show sott48khz,48000Hz13__4_11_17__17-58-25_23.41,2
4 11 17 show sott48khz,48000Hz13__5_11_17__8-2-13_22.72,11
4 11 17 show sott48khz,48000Hz13__5_11_17__1-54-6_22.86,2
4 11 17 show sott48khz,48000Hz13__4_11_17__14-10-14_23.18,17
4 11 17 show sott48khz,48000Hz13__4_11_17__15-34-41_23.34,11
4 11 17 show sott48khz,48000Hz13__4_11_17__15-19-25_23.36,10
4 11 17 show sott48khz,48000Hz13__4_11_17__13-54-58_23.10,33
4 11 17 show sott48khz,48000Hz13__4_11_17__12-34-40_22.98,21
4 11 17 show sott48khz,48000Hz13__4_11_17__21-0-19_23.17,19
4 11 17 show sott48khz,48000Hz13__5_11_17__5-58-36_22.64,4
4 11 17 show sott48khz,48000Hz13__5_11_17__5-36-49_22.68,22
4 11 17 show sott48khz,48000Hz13__4_11_17__16-9-18_23.38,11
4 11 17 show sott48khz,48000Hz13__4_11_17__18-36-10_23.30,5
4 11 17 show sott48khz,48000Hz13__5_11_17__5-45-7_22.65,33
4 11 17 show sott48khz,48000Hz13__4_11_17__13-46-50_23.8,13
4 11 17 show sott48khz,48000Hz13__4_11_17__17-6-25_23.46,14
4 11 17 show sott48khz,48000Hz13__4_11_17__13-21-24_23.0,27
4 11 17 show sott48khz,48000Hz13__5_11_17__8-58-23_22.85,15
4 11 17 show sott48khz,48000Hz13__4_11_17__19-13-55_23.28,32
4 11 17 show sott48khz,48000Hz13__5_11_17__11-9-34_23.16,17
4 11 17 show sott48khz,48000Hz13__5_11_17__3-22-4_22.77,45
4 11 17 show sott48khz,48000Hz13__4_11_17__16-55-12_23.47,4
4 11 17 show sott48khz,48000Hz13__5_11_17__4-47-1_22.73,11
4 11 17 show sott48khz,48000Hz13__5_11_17__3-13-47_22.76,1
4 11 17 show sott48khz,48000Hz13__4_11_17__16-48-4_23.42,8
4 11 17 show sott48khz,48000Hz13__4_11_17__22-29-15_23.4,10
4 11 17 show sott48khz,48000Hz13__5_11_17__0-0-22_22.94,0
4 11 17 show sott48khz,48000Hz13__5_11_17__7-53-56_22.69,15
4 11 17 show sott48khz,48000Hz13__5_11_17__2-40-40_22.80,0
4 11 17 show sott48khz,48000Hz13__5_11_17__2-42-44_22.77,1
4 11 17 show sott48khz,48000Hz13__5_11_17__9-53-30_22.98,27
4 11 17 show sott48khz,48000Hz13__5_11_17__1-24-4_22.88,24
4 11 17 show sott48khz,48000Hz13__4_11_17__19-50-40_23.24,43
4 11 17 show sott48khz,48000Hz13__5_11_17__7-32-6_22.67,15
4 11 17 show sott48khz,48000Hz13__4_11_17__15-48-56_23.37,29
4 11 17 show sott48khz,48000Hz13__5_11_17__10-20-31_23.7,23
4 11 17 show sott48khz,48000Hz13__4_11_17__14-15-19_23.20,17
4 11 17 show sott48khz,48000Hz13__5_11_17__6-24-34_22.64,7
4 11 17 show sott48khz,48000Hz13__4_11_17__21-28-56_23.13,17
4 11 17 show sott48khz,48000Hz13__5_11_17__4-51-9_22.72,5
4 11 17 show sott48khz,48000Hz13__5_11_17__9-9-47_22.88,14
4 11 17 show sott48khz,48000Hz13__5_11_17__5-25-21_22.67,13
4 11 17 show sott48khz,48000Hz13__4_11_17__18-14-44_23.34,5
4 11 17 show sott48khz,48000Hz13__5_11_17__0-31-18_22.91,12
4 11 17 show sott48khz,48000Hz13__5_11_17__8-13-39_22.72,12
4 11 17 show sott48khz,48000Hz13__4_11_17__13-51-55_23.10,31
4 11 17 show sott48khz,48000Hz13__5_11_17__6-56-46_22.64,41
4 11 17 show sott48khz,48000Hz13__5_11_17__8-39-39_22.77,30
4 11 17 show sott48khz,48000Hz13__5_11_17__10-49-41_23.9,39
4 11 17 show sott48khz,48000Hz13__5_11_17__4-21-5_22.70,4
4 11 17 show sott48khz,48000Hz13__4_11_17__20-28-28_23.20,37
4 11 17 show sott48khz,48000Hz13__5_11_17__6-21-27_22.64,12
4 11 17 show sott48khz,48000Hz13__4_11_17__12-12-19_22.86,13
4 11 17 show sott48khz,48000Hz13__4_11_17__13-9-13_23.2,14
4 11 17 show sott48khz,48000Hz13__5_11_17__9-50-21_22.98,20
4 11 17 show sott48khz,48000Hz13__4_11_17__13-22-25_23.1,27
4 11 17 show sott48khz,48000Hz13__5_11_17__9-1-30_22.87,18
4 11 17 show sott48khz,48000Hz13__4_11_17__12-51-56_23.0,27
4 11 17 show sott48khz,48000Hz13__4_11_17__23-14-18_23.1,6
4 11 17 show sott48khz,48000Hz13__4_11_17__18-8-37_23.36,9
4 11 17 show sott48khz,48000Hz13__4_11_17__22-27-12_23.6,12
4 11 17 show sott48khz,48000Hz13__4_11_17__18-13-43_23.35,2
4 11 17 show sott48khz,48000Hz13__4_11_17__16-56-13_23.45,10
4 11 17 show sott48khz,48000Hz13__5_11_17__9-46-11_22.92,15
4 11 17 show sott48khz,48000Hz13__5_11_17__1-33-22_22.85,25
4 11 17 show sott48khz,48000Hz13__5_11_17__11-13-44_23.13,33
4 11 17 show sott48khz,48000Hz13__4_11_17__15-2-7_23.31,33
4 11 17 show sott48khz,48000Hz13__5_11_17__10-46-33_23.9,16
4 11 17 show sott48khz,48000Hz13__5_11_17__9-5-38_22.86,9
4 11 17 show sott48khz,48000Hz13__4_11_17__21-55-31_23.8,4
4 11 17 show sott48khz,48000Hz13__5_11_17__4-23-9_22.72,9
4 11 17 show sott48khz,48000Hz13__4_11_17__14-50-55_23.31,22
4 11 17 show sott48khz,48000Hz13__4_11_17__14-27-31_23.23,27
4 11 17 show sott48khz,48000Hz13__5_11_17__1-4-25_22.89,2
4 11 17 show sott48khz,48000Hz13__4_11_17__22-48-43_23.2,22
4 11 17 show sott48khz,48000Hz13__5_11_17__1-16-49_22.88,46
4 11 17 show sott48khz,48000Hz13__4_11_17__20-12-7_23.20,23
4 11 17 show sott48khz,48000Hz13__5_11_17__2-35-29_22.80,0
4 11 17 show sott48khz,48000Hz13__4_11_17__12-32-38_22.99,34
4 11 17 show sott48khz,48000Hz13__4_11_17__21-10-32_23.14,5
4 11 17 show sott48khz,48000Hz13__5_11_17__9-58-43_23.3,39
4 11 17 show sott48khz,48000Hz13__4_11_17__20-11-6_23.20,40
4 11 17 show sott48khz,48000Hz13__5_11_17__4-6-35_22.75,47
4 11 17 show sott48khz,48000Hz13__4_11_17__19-51-42_23.22,45
4 11 17 show sott48khz,48000Hz13__4_11_17__23-27-36_22.99,5
4 11 17 show sott48khz,48000Hz13__5_11_17__10-43-26_23.9,21
4 11 17 show sott48khz,48000Hz13__5_11_17__9-24-20_22.87,20
4 11 17 show sott48khz,48000Hz13__4_11_17__19-44-33_23.25,42
4 11 17 show sott48khz,48000Hz13__5_11_17__9-29-32_22.90,31
4 11 17 show sott48khz,48000Hz13__4_11_17__20-37-40_23.19,44
4 11 17 show sott48khz,48000Hz13__4_11_17__14-8-12_23.18,13
4 11 17 show sott48khz,48000Hz13__4_11_17__17-52-18_23.38,1
4 11 17 show sott48khz,48000Hz13__4_11_17__21-54-30_23.8,16
4 11 17 show sott48khz,48000Hz13__4_11_17__16-0-8_23.39,25
4 11 17 show sott48khz,48000Hz13__5_11_17__7-41-27_22.68,28
4 11 17 show sott48khz,48000Hz13__4_11_17__18-40-15_23.31,3
4 11 17 show sott48khz,48000Hz13__4_11_17__12-23-29_22.93,19
4 11 17 show sott48khz,48000Hz13__4_11_17__14-20-24_23.19,19
4 11 17 show sott48khz,48000Hz13__5_11_17__3-46-56_22.75,25
4 11 17 show sott48khz,48000Hz13__4_11_17__20-14-11_23.23,25
4 11 17 show sott48khz,48000Hz13__5_11_17__4-16-56_22.74,21
4 11 17 show sott48khz,48000Hz13__5_11_17__8-34-27_22.77,1
4 11 17 show sott48khz,48000Hz13__4_11_17__17-42-6_23.41,15
4 11 17 show sott48khz,48000Hz13__5_11_17__2-48-58_22.77,3
4 11 17 show sott48khz,48000Hz13__5_11_17__1-19-56_22.90,47
4 11 17 show sott48khz,48000Hz13__5_11_17__9-8-45_22.87,1
4 11 17 show sott48khz,48000Hz13__4_11_17__14-0-4_23.13,18
4 11 17 show sott48khz,48000Hz13__4_11_17__15-7-12_23.34,7
4 11 17 show sott48khz,48000Hz13__4_11_17__18-43-18_23.31,5
4 11 17 show sott48khz,48000Hz13__4_11_17__14-59-3_23.32,18
4 11 17 show sott48khz,48000Hz13__5_11_17__8-29-15_22.75,4
4 11 17 show sott48khz,48000Hz13__4_11_17__22-51-47_23.0,18
4 11 17 show sott48khz,48000Hz13__4_11_17__15-50-58_23.38,9
4 11 17 show sott48khz,48000Hz13__5_11_17__4-12-47_22.73,38
4 11 17 show sott48khz,48000Hz13__4_11_17__23-6-7_23.0,19
4 11 17 show sott48khz,48000Hz13__5_11_17__7-4-2_22.65,18
4 11 17 show sott48khz,48000Hz13__5_11_17__7-26-55_22.65,7
4 11 17 show sott48khz,48000Hz13__5_11_17__10-33-2_23.8,10
4 11 17 show sott48khz,48000Hz13__4_11_17__22-44-37_23.4,15
4 11 17 show sott48khz,48000Hz13__4_11_17__23-21-28_23.0,9
4 11 17 show sott48khz,48000Hz13__5_11_17__9-56-38_23.1,27
4 11 17 show sott48khz,48000Hz13__4_11_17__13-2-6_23.2,33
4 11 17 show sott48khz,48000Hz13__4_11_17__19-0-39_23.28,16
4 11 17 show sott48khz,48000Hz13__5_11_17__9-3-34_22.85,15
4 11 17 show sott48khz,48000Hz13__4_11_17__22-55-53_23.0,13
4 11 17 show sott48khz,48000Hz13__5_11_17__1-12-41_22.88,41
4 11 17 show sott48khz,48000Hz13__5_11_17__3-42-47_22.75,16
4 11 17 show sott48khz,48000Hz13__4_11_17__22-52-49_23.3,23
4 11 17 show sott48khz,48000Hz13__5_11_17__7-46-39_22.68,18
4 11 17 show sott48khz,48000Hz13__4_11_17__17-30-53_23.41,8
4 11 17 show sott48khz,48000Hz13__5_11_17__7-52-53_22.69,17
4 11 17 show sott48khz,48000Hz13__5_11_17__7-57-3_22.71,11
4 11 17 show sott48khz,48000Hz13__5_11_17__10-53-51_23.7,13
4 11 17 show sott48khz,48000Hz13__4_11_17__19-29-14_23.25,3
4 11 17 show sott48khz,48000Hz13__5_11_17__6-52-36_22.63,15
4 11 17 show sott48khz,48000Hz13__5_11_17__7-5-4_22.64,16
4 11 17 show sott48khz,48000Hz13__4_11_17__17-54-20_23.39,8
4 11 17 show sott48khz,48000Hz13__5_11_17__7-47-41_22.68,16
4 11 17 show sott48khz,48000Hz13__4_11_17__22-8-48_23.7,3
4 11 17 show sott48khz,48000Hz13__4_11_17__15-59-7_23.39,23
4 11 17 show sott48khz,48000Hz13__4_11_17__23-54-13_22.95,45
4 11 17 show sott48khz,48000Hz13__5_11_17__4-7-37_22.75,19
4 11 17 show sott48khz,48000Hz13__4_11_17__19-6-46_23.27,2
4 11 17 show sott48khz,48000Hz13__5_11_17__0-55-4_22.90,8
4 11 17 show sott48khz,48000Hz13__4_11_17__14-19-23_23.21,25
4 11 17 show sott48khz,48000Hz13__5_11_17__7-50-49_22.70,27
4 11 17 show sott48khz,48000Hz13__4_11_17__12-56-0_23.0,3
4 11 17 show sott48khz,48000Hz13__4_11_17__23-33-45_22.99,1
4 11 17 show sott48khz,48000Hz13__4_11_17__16-6-15_23.38,9
4 11 17 show sott48khz,48000Hz13__4_11_17__21-39-9_23.13,14
4 11 17 show sott48khz,48000Hz13__5_11_17__0-54-2_22.91,32
4 11 17 show sott48khz,48000Hz13__4_11_17__15-44-51_23.38,13
4 11 17 show sott48khz,48000Hz13__4_11_17__14-44-49_23.29,15
4 11 17 show sott48khz,48000Hz13__5_11_17__4-42-52_22.72,36
4 11 17 show sott48khz,48000Hz13__5_11_17__4-34-33_22.72,10
4 11 17 show sott48khz,48000Hz13__4_11_17__15-45-53_23.37,22
4 11 17 show sott48khz,48000Hz13__4_11_17__18-26-58_23.33,8
4 11 17 show sott48khz,48000Hz13__5_11_17__1-13-43_22.89,49
4 11 17 show sott48khz,48000Hz13__4_11_17__12-31-37_22.98,35
4 11 17 show sott48khz,48000Hz13__4_11_17__12-14-21_22.89,21
4 11 17 show sott48khz,48000Hz13__5_11_17__7-10-14_22.67,41
4 11 17 show sott48khz,48000Hz13__5_11_17__8-11-34_22.72,33
4 11 17 show sott48khz,48000Hz13__5_11_17__10-22-36_23.8,11
4 11 17 show sott48khz,48000Hz13__5_11_17__7-21-40_22.67,38
4 11 17 show sott48khz,48000Hz13__4_11_17__22-9-49_23.7,8
4 11 17 show sott48khz,48000Hz13__4_11_17__15-30-36_23.34,14
4 11 17 show sott48khz,48000Hz13__4_11_17__13-8-12_23.4,21
4 11 17 show sott48khz,48000Hz13__4_11_17__15-21-27_23.37,19
4 11 17 show sott48khz,48000Hz13__5_11_17__9-47-13_22.95,19
4 11 17 show sott48khz,48000Hz13__4_11_17__16-49-5_23.42,10
4 11 17 show sott48khz,48000Hz13__5_11_17__3-39-40_22.75,12
4 11 17 show sott48khz,48000Hz13__5_11_17__2-38-35_22.80,0
4 11 17 show sott48khz,48000Hz13__4_11_17__14-31-35_23.23,25
4 11 17 show sott48khz,48000Hz13__5_11_17__8-9-29_22.72,24
4 11 17 show sott48khz,48000Hz13__5_11_17__10-58-1_23.12,39
4 11 17 show sott48khz,48000Hz13__4_11_17__20-17-15_23.21,44
4 11 17 show sott48khz,48000Hz13__5_11_17__5-23-17_22.70,16
4 11 17 show sott48khz,48000Hz13__5_11_17__6-23-31_22.62,16
4 11 17 show sott48khz,48000Hz13__4_11_17__18-57-35_23.31,26
4 11 17 show sott48khz,48000Hz13__4_11_17__15-22-28_23.37,15
4 11 17 show sott48khz,48000Hz13__5_11_17__6-27-41_22.64,2
4 11 17 show sott48khz,48000Hz13__5_11_17__8-15-44_22.73,4
4 11 17 show sott48khz,48000Hz13__4_11_17__21-47-20_23.9,11
4 11 17 show sott48khz,48000Hz13__4_11_17__19-47-37_23.27,42
4 11 17 show sott48khz,48000Hz13__4_11_17__12-20-26_22.92,35
4 11 17 show sott48khz,48000Hz13__4_11_17__15-3-8_23.33,11
4 11 17 show sott48khz,48000Hz13__4_11_17__23-1-1_23.2,9
4 11 17 show sott48khz,48000Hz13__5_11_17__6-25-36_22.64,18
4 11 17 show sott48khz,48000Hz13__4_11_17__20-35-37_23.18,42
4 11 17 show sott48khz,48000Hz13__4_11_17__18-4-32_23.36,3
4 11 17 show sott48khz,48000Hz13__5_11_17__3-38-38_22.75,4
4 11 17 show sott48khz,48000Hz13__4_11_17__12-4-9_22.53,5
4 11 17 show sott48khz,48000Hz13__4_11_17__18-32-5_23.31,37
4 11 17 show sott48khz,48000Hz13__5_11_17__1-43-46_22.84,0
4 11 17 show sott48khz,48000Hz13__4_11_17__21-13-36_23.16,5
4 11 17 show sott48khz,48000Hz13__5_11_17__7-19-36_22.64,23
4 11 17 show sott48khz,48000Hz13__4_11_17__18-58-36_23.32,42
4 11 17 show sott48khz,48000Hz13__4_11_17__20-20-18_23.21,32
4 11 17 show sott48khz,48000Hz13__5_11_17__9-51-23_22.98,21
4 11 17 show sott48khz,48000Hz13__5_11_17__7-20-38_22.67,42
4 11 17 show sott48khz,48000Hz13__4_11_17__23-41-56_22.97,49
4 11 17 show sott48khz,48000Hz13__4_11_17__18-50-27_23.29,1
4 11 17 show sott48khz,48000Hz13__5_11_17__5-49-16_22.65,31
4 11 17 show sott48khz,48000Hz13__5_11_17__9-54-33_23.0,43
4 11 17 show sott48khz,48000Hz13__4_11_17__19-20-3_23.27,40
4 11 17 show sott48khz,48000Hz13__4_11_17__16-52-9_23.46,22
4 11 17 show sott48khz,48000Hz13__4_11_17__23-15-19_23.0,7
4 11 17 show sott48khz,48000Hz13__4_11_17__17-43-7_23.39,6
4 11 17 show sott48khz,48000Hz13__5_11_17__1-9-35_22.90,6
4 11 17 show sott48khz,48000Hz13__4_11_17__15-32-39_23.34,44
4 11 17 show sott48khz,48000Hz13__4_11_17__17-7-26_23.47,12
4 11 17 show sott48khz,48000Hz13__5_11_17__9-44-6_22.92,11
4 11 17 show sott48khz,48000Hz13__4_11_17__16-11-20_23.42,10
4 11 17 show sott48khz,48000Hz13__4_11_17__23-9-11_23.2,18
4 11 17 show sott48khz,48000Hz13__5_11_17__5-0-29_22.71,31
4 11 17 show sott48khz,48000Hz13__4_11_17__18-22-54_23.32,30
4 11 17 show sott48khz,48000Hz13__5_11_17__8-7-25_22.72,18
4 11 17 show sott48khz,48000Hz13__4_11_17__16-25-39_23.43,10
4 11 17 show sott48khz,48000Hz13__5_11_17__1-29-13_22.88,3
4 11 17 show sott48khz,48000Hz13__4_11_17__15-53-0_23.37,15
4 11 17 show sott48khz,48000Hz13__5_11_17__11-16-51_23.14,23
4 11 17 show sott48khz,48000Hz13__5_11_17__4-9-41_22.73,24
4 11 17 show sott48khz,48000Hz13__4_11_17__14-43-48_23.29,28
4 11 17 show sott48khz,48000Hz13__4_11_17__13-33-37_23.2,38
4 11 17 show sott48khz,48000Hz13__5_11_17__0-10-38_22.93,0
4 11 17 show sott48khz,48000Hz13__4_11_17__15-5-10_23.31,12
4 11 17 show sott48khz,48000Hz13__4_11_17__15-24-30_23.37,26
4 11 17 show sott48khz,48000Hz13__5_11_17__0-5-29_22.93,45
4 11 17 show sott48khz,48000Hz13__4_11_17__16-40-56_23.45,11
4 11 17 show sott48khz,48000Hz13__4_11_17__20-44-55_23.19,29
4 11 17 show sott48khz,48000Hz13__4_11_17__22-12-54_23.8,12
4 11 17 show sott48khz,48000Hz13__5_11_17__1-55-8_22.85,4
4 11 17 show sott48khz,48000Hz13__5_11_17__0-18-54_22.93,1
4 11 17 show sott48khz,48000Hz13__4_11_17__18-34-7_23.32,0
4 11 17 show sott48khz,48000Hz13__4_11_17__20-42-52_23.20,12
4 11 17 show sott48khz,48000Hz13__4_11_17__13-11-15_23.2,43
4 11 17 show sott48khz,48000Hz13__4_11_17__22-3-42_23.7,34
4 11 17 show sott48khz,48000Hz13__5_11_17__6-59-53_22.62,21
4 11 17 show sott48khz,48000Hz13__5_11_17__10-18-26_23.4,15
4 11 17 show sott48khz,48000Hz13__4_11_17__23-32-43_22.98,0
4 11 17 show sott48khz,48000Hz13__4_11_17__17-45-9_23.41,2
4 11 17 show sott48khz,48000Hz13__4_11_17__16-43-59_23.45,19
4 11 17 show sott48khz,48000Hz13__5_11_17__8-25-6_22.76,26
4 11 17 show sott48khz,48000Hz13__5_11_17__0-8-35_22.95,0
4 11 17 show sott48khz,48000Hz13__4_11_17__14-4-8_23.14,19
4 11 17 show sott48khz,48000Hz13__5_11_17__4-19-1_22.73,15
4 11 17 show sott48khz,48000Hz13__4_11_17__20-26-26_23.20,44
4 11 17 show sott48khz,48000Hz13__4_11_17__19-26-11_23.27,15
4 11 17 show sott48khz,48000Hz13__4_11_17__20-10-4_23.20,30
4 11 17 show sott48khz,48000Hz13__4_11_17__23-37-50_22.98,48
4 11 17 show sott48khz,48000Hz13__4_11_17__17-28-50_23.43,1
4 11 17 show sott48khz,48000Hz13__5_11_17__7-24-47_22.65,33
4 11 17 show sott48khz,48000Hz13__5_11_17__3-33-27_22.75,9
4 11 17 show sott48khz,48000Hz13__5_11_17__6-46-22_22.64,48
4 11 17 show sott48khz,48000Hz13__5_11_17__3-8-37_22.76,13
4 11 17 show sott48khz,48000Hz13__5_11_17__0-11-40_22.94,2
4 11 17 show sott48khz,48000Hz13__4_11_17__15-35-42_23.35,17
4 11 17 show sott48khz,48000Hz13__4_11_17__19-37-24_23.24,1
4 11 17 show sott48khz,48000Hz13__4_11_17__17-17-38_23.48,11
4 11 17 show sott48khz,48000Hz13__4_11_17__23-57-18_22.95,5
4 11 17 show sott48khz,48000Hz13__4_11_17__14-22-26_23.22,15
4 11 17 show sott48khz,48000Hz13__5_11_17__10-25-44_23.7,13
4 11 17 show sott48khz,48000Hz13__5_11_17__6-33-55_22.63,28
4 11 17 show sott48khz,48000Hz13__4_11_17__23-28-38_22.97,0
4 11 17 show sott48khz,48000Hz13__4_11_17__19-58-50_23.22,31
4 11 17 show sott48khz,48000Hz13__4_11_17__13-42-46_23.4,16
4 11 17 show sott48khz,48000Hz13__4_11_17__23-50-8_22.97,1
4 11 17 show sott48khz,48000Hz13__5_11_17__4-36-38_22.72,9
4 11 17 show sott48khz,48000Hz13__5_11_17__6-43-15_22.63,36
4 11 17 show sott48khz,48000Hz13__4_11_17__21-42-13_23.12,34
4 11 17 show sott48khz,48000Hz13__5_11_17__3-34-29_22.78,11
4 11 17 show sott48khz,48000Hz13__4_11_17__17-38-1_23.39,2
4 11 17 show sott48khz,48000Hz13__5_11_17__6-35-59_22.61,32
4 11 17 show sott48khz,48000Hz13__5_11_17__6-4-49_22.64,9
4 11 17 show sott48khz,48000Hz13__4_11_17__22-13-55_23.6,11
4 11 17 show sott48khz,48000Hz13__5_11_17__11-10-37_23.15,25
4 11 17 show sott48khz,48000Hz13__4_11_17__18-35-8_23.31,1
4 11 17 show sott48khz,48000Hz13__4_11_17__22-38-28_23.3,12
4 11 17 show sott48khz,48000Hz13__5_11_17__8-16-46_22.71,15
4 11 17 show sott48khz,48000Hz13__4_11_17__12-48-53_23.2,42
4 11 17 show sott48khz,48000Hz13__5_11_17__9-21-13_22.88,14
4 11 17 show sott48khz,48000Hz13__5_11_17__10-2-52_23.0,43
4 11 17 show sott48khz,48000Hz13__5_11_17__1-28-11_22.87,3
4 11 17 show sott48khz,48000Hz13__4_11_17__13-48-52_23.9,14
4 11 17 show sott48khz,48000Hz13__5_11_17__8-37-35_22.76,20
4 11 17 show sott48khz,48000Hz13__5_11_17__10-38-13_23.10,39
4 11 17 show sott48khz,48000Hz13__4_11_17__21-9-31_23.17,6
4 11 17 show sott48khz,48000Hz13__4_11_17__12-35-41_22.98,21
4 11 17 show sott48khz,48000Hz13__5_11_17__3-4-29_22.78,3
4 11 17 show sott48khz,48000Hz13__5_11_17__8-52-8_22.84,23
4 11 17 show sott48khz,48000Hz13__4_11_17__21-11-34_23.14,4
4 11 17 show sott48khz,48000Hz13__5_11_17__1-26-7_22.88,3
4 11 17 show sott48khz,48000Hz13__5_11_17__7-49-46_22.65,29
4 11 17 show sott48khz,48000Hz13__5_11_17__2-47-56_22.79,1
4 11 17 show sott48khz,48000Hz13__5_11_17__1-8-33_22.91,4
4 11 17 show sott48khz,48000Hz13__5_11_17__3-56-14_22.74,5
4 11 17 show sott48khz,48000Hz13__5_11_17__3-31-23_22.77,26
4 11 17 show sott48khz,48000Hz13__5_11_17__6-8-57_22.62,14
4 11 17 show sott48khz,48000Hz13__5_11_17__11-1-8_23.14,13
4 11 17 show sott48khz,48000Hz13__5_11_17__4-8-39_22.75,12
4 11 17 show sott48khz,48000Hz13__4_11_17__23-5-6_22.98,14
4 11 17 show sott48khz,48000Hz13__5_11_17__5-21-12_22.69,31
4 11 17 show sott48khz,48000Hz13__4_11_17__15-43-50_23.37,39
4 11 17 show sott48khz,48000Hz13__5_11_17__8-43-49_22.80,33
4 11 17 show sott48khz,48000Hz13__5_11_17__0-40-36_22.92,18
4 11 17 show sott48khz,48000Hz13__5_11_17__1-1-16_22.89,0
4 11 17 show sott48khz,48000Hz13__5_11_17__5-33-42_22.69,39
4 11 17 show sott48khz,48000Hz13__4_11_17__23-55-15_22.95,46
